"3116220718","3116220746","DCH","RU","Russian Federation","Krasnodarskiy kray","Krasnodar"
"3116333030","3116333030","VPN","DE","Germany","Hessen","Frankfurt am Main"
"3116440921","3116440921","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"3116456207","3116456222","DCH","FR","France","Ile-de-France","Paris"
"3116525631","3116525631","DCH","RU","Russian Federation","Rostovskaya oblast'","Azov"
"3116581739","3116581748","DCH","CZ","Czechia","Praha, Hlavni mesto","Prague"
"3116621823","3116621823","DCH","US","United States of America","Nevada","Las Vegas"
"3116776160","3116776162","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3116908129","3116908136","DCH","UA","Ukraine","Kharkivska oblast","Kharkiv"
"3116942746","3116942847","DCH","DE","Germany","Hessen","Frankfurt am Main"
"3117020182","3117020182","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3117067819","3117067820","DCH","US","United States of America","Missouri","Kansas City"
"3117151974","3117151974","PUB","UA","Ukraine","Cherkaska oblast","Cherkasy"
"3117240320","3117240639","DCH","DE","Germany","Schleswig-Holstein","Allee"
"3117270471","3117270471","PUB","US","United States of America","California","Glendale"
"3117348888","3117348923","DCH","ES","Spain","Madrid, Comunidad de","Madrid"
"3117450146","3117450159","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3117567897","3117567897","VPN","US","United States of America","California","Los Angeles"
"3117638463","3117638476","DCH","US","United States of America","California","Los Angeles"
"3117743023","3117743031","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy"
"3117861153","3117861180","DCH","IT","Italy","Trentino-Alto Adige","Lana"
"3117958191","3117958191","PUB","SC","Seychelles","English River","Victoria"
"3117987969","3117987989","DCH","IT","Italy","Trentino-Alto Adige","Lana"
"3118072013","3118072013","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg"
"3118121543","3118121734","DCH","FI","Finland","Uusimaa","Helsinki"
"3118274715","3118274715","PUB","US","United States of America","Kentucky","London"
"3118361297","3118361298","DCH","CA","Canada","Ontario","Toronto"
"3118395361","3118395361","DCH","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz"
"3118423432","3118423434","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3118535038","3118535096","DCH","RO","Romania","Iasi","Iasi"
"3118644440","3118644533","DCH","ES","Spain","Aragon","Zaragoza"
"3118761768","3118761768","PUB","RU","Russian Federation","Rostovskaya oblast'","Rostov-na-Donu"
"3118861572","3118861572","PUB","DE","Germany","Schleswig-Holstein","Augsburg"
"3118955856","3118956543","DCH","DE","Germany","Berlin","Potsdamer Platz"
"3119002762","3119002763","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3119102753","3119102754","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg"
"3119197661","3119197661","PUB","TR","Turkiye","Istanbul","Istanbul"
"3119261460","3119261489","DCH","IR","Iran (Islamic Republic of)","Tehran","Tehran"
"3119364452","3119364452","PUB","LT","Lithuania","Vilniaus apskritis","Vilnius"
"3119454727","3119454727","PUB","UA","Ukraine","Vinnytska oblast","Vinnytsia"
"3119558080","3119558143","DCH","CH","Switzerland","Bern","Interlaken"
"3119650339","3119650339","PUB","ES","Spain","Murcia, Region de","Murcia"
"3119706559","3119706623","VPN","NO","Norway","Oslo","Oslo"
"3119812026","3119812026","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro"
"3119848816","3119848831","DCH","DE","Germany","Baden-Wurttemberg","Weststadt"
"3119963630","3119963630","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3120075927","3120076799","DCH","DE","Germany","Sachsen","Frohburg"
"3120206943","3120206957","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3120307599","3120307665","DCH","IR","Iran (Islamic Republic of)","Kordestan","Khorasan"
"3120376336","3120376336","PUB","RU","Russian Federation","Rostovskaya oblast'","Donetsk"
"3120480256","3120480724","DCH","UA","Ukraine","Kyiv","Kyiv"
"3122725535","3122725542","DCH","GT","Guatemala","Guatemala","Guatemala City"
"3122740599","3122740604","DCH","GT","Guatemala","Guatemala","Guatemala City"
"3130285064","3130285071","DCH","DO","Dominican Republic","Santiago","Santiago de los Caballeros"
"3132296324","3132296339","VPN","MX","Mexico","Queretaro","Queretaro"
"3132302259","3132302268","VPN","US","United States of America","New York","New York City"
"3133208584","3133208584","PUB","BR","Brazil","Tocantins","Gurupi"
"3135564598","3135564598","PUB","BR","Brazil","Bahia","Salvador"
"3136704232","3136704232","PUB","BY","Belarus","Vitsyebskaya voblasts'","Navapolatsk"
"3140941213","3140941213","DCH","US","United States of America","Florida","Fort Lauderdale"
"3144468206","3144468206","DCH","BR","Brazil","Rio de Janeiro","Rio de Janeiro"
"3154153498","3154153498","PUB","KZ","Kazakhstan","Ulytau oblysy","Kazakhstan"
"3156749116","3156749394","DCH","DE","Germany","Sachsen","Falkenstein"
"3156897937","3156897937","DCH","US","United States of America","Ohio","Amsterdam"
"3158445987","3158446051","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"3158867628","3158867628","PUB","KZ","Kazakhstan","Astana","Astana"
"3160218697","3160218697","PUB","RU","Russian Federation","Saratovskaya oblast'","Saratov"
"3160354942","3160354942","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3161641687","3161641687","PUB","RU","Russian Federation","Krasnodarskiy kray","Taman'"
"3161724381","3161724382","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3162031892","3162031892","PUB","CZ","Czechia","Jihocesky kraj","Vcelna"
"3162074187","3162074188","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran"
"3162243869","3162243869","DCH","TR","Turkiye","Bursa","Inegol"
"3162498828","3162498828","PUB","RU","Russian Federation","Moskva","Moscow"
"3162672888","3162672888","VPN","RU","Russian Federation","Moskva","Zelenograd"
"3162690272","3162690273","DCH","RU","Russian Federation","Moskva","Zelenograd"
"3162813852","3162813898","DCH","TR","Turkiye","Istanbul","Istanbul"
"3163141560","3163141560","PUB","NL","Netherlands (Kingdom of the)","Utrecht","Utrecht"
"3163540654","3163540654","PUB","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg"
"3164929621","3164930047","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3164973349","3164973349","DCH","FR","France","Hauts-de-France","Roubaix"
"3165008845","3165008847","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3165038982","3165038982","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London"
"3165054748","3165054764","DCH","SG","Singapore","Singapore","Singapore"
"3165447653","3165447653","PUB","AT","Austria","Wien","Vienna"
"3166572508","3166572511","DCH","LT","Lithuania","Vilniaus apskritis","Vilnius"
"3166614006","3166614006","PUB","UA","Ukraine","Khmelnytska oblast","Khmel'nyts'kyy"
"3166670071","3166670076","DCH","MC","Monaco","Monaco-Ville","Monaco"
"3167953505","3167953505","VPN","IR","Iran (Islamic Republic of)","Tehran","Tehran"
"3168150080","3168150081","DCH","CY","Cyprus","Lemesos","Limassol"
"3168200856","3168200857","PUB","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels"
"3168871365","3168871557","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg"
"3168995897","3168995898","PUB","RU","Russian Federation","Permskiy kray","Malaya"
"3169189888","3169222655","DCH","US","United States of America","Washington","Seattle"
"3169947580","3169947604","DCH","IT","Italy","Lombardia","Milan"
"3170221665","3170221665","VPN","DE","Germany","Bayern","Nuremberg"
"3170294316","3170294316","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Saint Albans"
"3170295515","3170295516","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Saint Albans"
"3170726679","3170726679","PUB","HK","Hong Kong","Hong Kong","Hong Kong"
"3172497951","3172497956","DCH","US","United States of America","Missouri","Goodman"
"3175947970","3175948004","DCH","BR","Brazil","Paraiba","Joao Pessoa"
"3179091372","3179091375","DCH","BR","Brazil","Sao Paulo","Cotia"
"3184128047","3184128075","DCH","MX","Mexico","Baja California","Tijuana"
"3187838783","3187838786","DCH","NL","Netherlands (Kingdom of the)","Zuid-Holland","Naaldwijk"
"3187947256","3187947263","DCH","HN","Honduras","Francisco Morazan","Tegucigalpa"
"3189366328","3189366335","DCH","CO","Colombia","Norte de Santander","Cucuta"
"3191128621","3191128621","PUB","EC","Ecuador","Guayas","Guayaquil"
"3191692137","3191692137","PUB","GT","Guatemala","Guatemala","Guatemala City"
"3193111631","3193111631","PUB","BR","Brazil","Sao Paulo","Sao Paulo"
"3193735383","3193735383","DCH","US","United States of America","Michigan","Ann Arbor"
"3193742200","3193742200","PUB","SG","Singapore","Singapore","Singapore"
"3193888651","3193888651","PUB","VE","Venezuela (Bolivarian Republic of)","Distrito Capital","Caracas"
"3194467112","3194467112","PUB","MX","Mexico","Mexico","Coacalco"
"3194833142","3194833142","PUB","BR","Brazil","Para","Sao Geraldo do Araguaia"
"3195011910","3195011910","PUB","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires"
"3195014609","3195014609","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires"
"3195017099","3195017112","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires"
"3195204904","3195204904","PUB","VE","Venezuela (Bolivarian Republic of)","Distrito Capital","Caracas"
"3195593881","3195593881","PUB","AR","Argentina","Ciudad Autonoma de Buenos Aires","Colegiales"
"3195861056","3195861119","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
"3201450032","3201450039","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires"
"3201859548","3201859548","PUB","PE","Peru","La Libertad","Trujillo"
"3201898974","3201898974","PUB","CO","Colombia","Distrito Capital de Bogota","Bogota"
"3203572109","3203572109","PUB","SV","El Salvador","San Salvador","San Salvador"
"3206880174","3206880178","DCH","BR","Brazil","Espirito Santo","Ibatiba"
"3207360990","3207360990","PUB","PL","Poland","Mazowieckie","Warsaw"
"3210749563","3210749569","DCH","US","United States of America","Kentucky","London"
"3210761778","3210761779","DCH","TR","Turkiye","Ankara","Ankara"
"3210773220","3210773220","PUB","US","United States of America","Texas","Houston"
"3210784469","3210784470","DCH","SG","Singapore","Singapore","Singapore"
"3210825347","3210825348","PUB","AR","Argentina","Corrientes","Corrientes"
"3211077963","3211077966","PUB","US","United States of America","Texas","Houston"
"3211092830","3211092991","DCH","DE","Germany","Hessen","Frankfurt am Main"
"3211099918","3211099918","PUB","DE","Germany","Hessen","Frankfurt am Main"
"3211124004","3211124004","VPN","SG","Singapore","Singapore","Singapore"
"3211166213","3211166213","PUB","US","United States of America","New York","New York City"
"3211173514","3211173516","DCH","MX","Mexico","Queretaro","Queretaro"
"3211177549","3211177549","DCH","US","United States of America","New York","New York City"
"3219655177","3219655177","DCH","BR","Brazil","Sao Paulo","Sumare"
"3219804697","3219804697","DCH","US","United States of America","District of Columbia","Washington"
"3220045445","3220045493","DCH","BR","Brazil","Sao Paulo","Campinas"
"3221013054","3221013059","DCH","BR","Brazil","Sao Paulo","Sao Paulo"
"3221428688","3221428703","DCH","US","United States of America","New York","Buffalo"
"3221447044","3221447044","PUB","US","United States of America","New York","Buffalo"
"3221459866","3221459866","VPN","US","United States of America","California","Irvine"
"3221478912","3221478975","DCH","US","United States of America","California","Upland"
"3221850026","3221850037","DCH","US","United States of America","California","San Jose"
"3222294624","3222294639","DCH","CA","Canada","Ontario","Toronto"
"3223595289","3223595297","DCH","LV","Latvia","Riga","Riga"
"3224300954","3224300954","PUB","DE","Germany","Hessen","Frankfurt am Main"
"3225457609","3225457609","PUB","US","United States of America","Florida","Tampa"
"3225815296","3225815551","DCH","FR","France","Ile-de-France","Evry"
"3226347520","3226348543","DCH","US","United States of America","California","Palo Alto"
"3227236864","3227236872","DCH","DE","Germany","Hamburg","Hamburg"
"3227474749","3227474750","DCH","JP","Japan","Tokyo","Tokyo"
"3227767950","3227768329","DCH","CA","Canada","Quebec","Beauharnois"
"3228401411","3228401412","DCH","DE","Germany","Hessen","Frankfurt am Main"
"3229043245","3229043455","DCH","US","United States of America","New York","Buffalo"
"3229218407","3229218424","DCH","SE","Sweden","Stockholms lan","Stockholm"
"3230124864","3230124919","DCH","US","United States of America","Michigan","Ann Arbor"
"3230668048","3230668049","PUB","US","United States of America","Illinois","Chicago"
"3230703276","3230703276","PUB","CN","China","Beijing","Beijing"
"3231180220","3231180220","DCH","HK","Hong Kong","Hong Kong","Hong Kong"
"3231381997","3231381997","PUB","US","United States of America","California","La Jolla"
"3231790771","3231790771","VPN","US","United States of America","New York","Buffalo"
"3231817782","3231817782","DCH","US","United States of America","New York","Buffalo"
"3231819981","3231819981","VPN","US","United States of America","New York","Buffalo"
"3231845983","3231845983","PUB","ES","Spain","Pais Vasco","Leioa"
"3231955304","3231955304","DCH","US","United States of America","California","Westlake Village"
"3232358206","3232358217","DCH","US","United States of America","Arizona","Tempe"
"3232842304","3232842305","DCH","US","United States of America","California","Santa Clara"
"3232858412","3232858412","VPN","US","United States of America","California","Santa Clara"
"3232863406","3232863406","DCH","US","United States of America","California","Santa Clara"
"3232867279","3232867279","DCH","DE","Germany","Hessen","Frankfurt am Main"
"3232869297","3232869297","VPN","US","United States of America","California","Santa Clara"
"3232874385","3232874385","DCH","US","United States of America","California","Santa Clara"
"3233289484","3233289487","DCH","CA","Canada","Ontario","Brampton"
"3233513056","3233513063","VPN","US","United States of America","Missouri","Kansas City"
"3234225890","3234225890","PUB","IN","India","Maharashtra","Pune"
"3234620032","3234620032","PUB","US","United States of America","Colorado","Englewood"
"3234625595","3234625595","PUB","US","United States of America","Washington","Redmond"
"3234628553","3234628553","PUB","US","United States of America","Massachusetts","Boston"
"3234630437","3234630438","VPN","US","United States of America","Massachusetts","Boston"
"3234634022","3234634022","PUB","US","United States of America","California","Los Angeles"
"3234635208","3234635208","PUB","US","United States of America","California","Los Angeles"
"3234994192","3234994199","DCH","US","United States of America","Ohio","Fremont"
"3235028873","3235028873","VPN","US","United States of America","New York","Buffalo"
"3235038026","3235038026","PUB","US","United States of America","New York","Buffalo"
"3235504896","3235505151","DCH","US","United States of America","Massachusetts","Boston"
"3236137468","3236137503","DCH","US","United States of America","California","Rancho Cucamonga"
"3236146392","3236146392","VPN","US","United States of America","California","Rancho Cucamonga"
"3236165056","3236165087","DCH","US","United States of America","New York","Buffalo"
"3236732977","3236732977","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam"
