"2204626770","2204626770","PUB","US","United States of America","New Jersey","Piscataway","RCN","astound.com","DCH","7029","Windstream Communications LLC","30","-","-"
"2204823121","2204823121","PUB","US","United States of America","Pennsylvania","Allentown","RCN","astound.com","DCH","6079","RCN","30","-","-"
"2204910011","2204910011","RES","BR","Brazil","Ceara","Caririacu","Acesso Simples Ltda","acessosimples.net.br","ISP","61680","Acesso Simples Ltda","26","-","-"
"2204931570","2204931570","RES","BR","Brazil","Minas Gerais","Alfenas","Itop Internet e Servicos LTDA","itop.net.br","ISP","264385","Itop Internet e Servicos LTDA","22","-","-"
"2204949902","2204949902","RES","BR","Brazil","Bahia","Cicero Dantas","Guigo Net Empresa Top Net Provedores Eirele","guigonet.com.br","ISP","61693","Guigo Net Empresa Top Net Provedores Eirele","1","-","-"
"2206334066","2206334066","RES","JP","Japan","Tokyo","Tokyo","Asahi Net Inc.","asahi-net.jp","ISP","4685","Asahi Net","23","-","-"
"2207867846","2207867848","DCH","US","United States of America","Arizona","Tempe","Secured Servers LLC","securedservers.com","DCH","59210","PhoenixNAP","1","-","-"
"2208379575","2208379575","RES","BR","Brazil","Goias","Barro Alto","A. L. A. Informatica Ltda.","alainformatica.com.br","ISP","264368","A. L. A. Informatica Ltda.","20","-","-"
"2208388854","2208388854","RES","SX","Sint Maarten (Dutch part)","Sint Maarten (Dutch Part)","Philipsburg","Telem Group","telem.sx","ISP","27781","Smitcoms N.V.","21","-","-"
"2208409451","2208409451","RES","BR","Brazil","Sao Paulo","Sao Jose dos Campos","Desktop Sigmanet Comunicacao Multimidia SA","desktop.com.br","ISP","28649","Desktop Sigmanet Comunicacao Multimidia SA","13","-","-"
"2208424458","2208424458","RES","BR","Brazil","Ceara","Fortaleza","Neonet Servicos de Telecomunicacoes Ltda","neonetce.com.br","ISP","264398","Neonet Servicos de Telecomunicacoes Ltda","3","-","-"
"2210250159","2210255580","DCH","DE","Germany","Hessen","Frankfurt am Main","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","1","-","-"
"2210669342","2210669342","VPN","CR","Costa Rica","San Jose","San Jose","NAVEGALO S.A.","navegalo.com","DCH","28110","NAVEGALO S.A.","1","-","UrbanVPN"
"2210680654","2210680654","RES","BR","Brazil","Sao Paulo","Mococa","Alares Cabo Servicos de Telecomunicacoes S.A.","alaresinternet.com.br","ISP","262509","Alares Cabo Servicos de Telecomunicacoes S.A.","29","-","-"
"2210689094","2210689094","RES","EC","Ecuador","Guayas","Guayaquil","Redecom","redecom.com","ISP","52468","Ufinet Panama S.A.","25","-","-"
"2210712762","2210712762","RES","BR","Brazil","Santa Catarina","Criciuma","Network Internet","mafratelecom.com.br","ISP","265920","Network Internet","19","-","-"
"2212301991","2212301991","RES","BR","Brazil","Rio Grande do Sul","Sarandi","Coprel Telecom Ltda","triway.net.br","ISP","52892","Coprel Telecom Ltda","16","-","-"
"2212312652","2212312652","RES","BR","Brazil","Rio Grande do Sul","Santa Maria","Brasil Tecpar Amigo Avato","brasiltecpar.com.br","ISP","262907","Brasil Tecpar | Amigo | Avato","17","-","-"
"2212322302","2212322302","RES","BR","Brazil","Santa Catarina","Balneario Camboriu","Unifique Telecomunicacoes S/A","unifique.net","ISP/MOB","28343","Unifique Telecomunicacoes S/A","6","-","-"
"2212335069","2212335069","RES","BR","Brazil","Para","Moju","MVM Pinto Comercio E Servicos ME","clicknetpa.com.br","ISP","270984","MVM Pinto Comercio E Servicos ME","22","-","-"
"2212352464","2212352464","RES","BR","Brazil","Rio de Janeiro","Cabo Frio","Gigalink de Nova Friburgo Solucoes em Rede Multimi","gigalink.net.br","ISP","28658","Gigalink de Nova Friburgo Solucoes em Rede Multimi","23","-","-"
"2212423873","2212423873","RES","TR","Turkiye","Istanbul","Istanbul","Atlantis Telekomunikasyon Bilisim Hizmetleri San. ve Tic. Ltd. Sti.","atlantisnet.com.tr","ISP","204457","Atlantis Telekomunikasyon Bilisim Hizmetleri San. ve Tic. Ltd. Sti.","16","-","-"
"2212429148","2212429148","RES","TR","Turkiye","Istanbul","Istanbul","Highspeed ISP","highspeed.com.tr","ISP","216472","High Speed for Internet Services L.L.C","29","-","-"
"2212652553","2212652553","RES","PH","Philippines","National Capital Region","Makati","Dito Telecommunity Corp.","dito.ph","ISP/MOB","139831","Dito Telecommunity Corp.","27","-","-"
"2212654471","2212654471","RES","PH","Philippines","Iloilo","Miagao","Dito Telecommunity Corp.","dito.ph","ISP/MOB","139831","Dito Telecommunity Corp.","17","-","-"
"2212690048","2212690111","DCH","US","United States of America","Texas","Coppell","CenterSquare","centersquaredc.com","DCH","12213","CenterSquare","1","-","-"
"2212864532","2212864532","EPN","US","United States of America","Florida","Miami","Skyhigh Security LLC","skyhighsecurity.com","DCH","203724","Musarubra Germany GmbH","1","-","Skyhigh Security"
"2212873515","2212873515","EPN","PL","Poland","Pomorskie","Gdansk","Skyhigh Security LLC","skyhighsecurity.com","DCH","203724","Musarubra Germany GmbH","1","-","Skyhigh Security"
"2212881552","2212881552","EPN","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","Skyhigh Security LLC","skyhighsecurity.com","DCH","16509","Amazon.com Inc.","1","-","Skyhigh Security"
"2213496576","2213496583","DCH","US","United States of America","New Jersey","Newark","Zayo Bandwidth LLC","zayo.com","DCH","46887","Zayo Bandwidth","1","-","-"
"2213528952","2213528959","DCH","US","United States of America","Missouri","Kansas City","Zayo Bandwidth LLC","zayo.com","DCH","46887","Zayo Bandwidth","1","-","-"
"2214439040","2214439103","DCH","CA","Canada","Quebec","Quebec","Microsoft Corporation","microsoft.com","DCH","8075","Microsoft Corporation","1","-","-"
"2214535132","2214535132","RES","BR","Brazil","Maranhao","Grajau","Neolog Tecnologia Ltda","neolog.net.br","ISP","264448","Neolog Tecnologia Ltda","16","-","-"
"2214542924","2214542924","RES","AR","Argentina","Santa Fe","Coronda","Cablevideo Digital S.A","cablevideosantafe.com.ar","ISP","263699","Cablevideo Digital S.A","17","-","-"
"2214575467","2214575467","RES","BR","Brazil","Santa Catarina","Blumenau","Mais Net Telecomunicacoes Eirelli","maisnet.net.br","ISP","264497","Mais Net Telecomunicacoes Eirelli","16","-","-"
"2224110849","2224110849","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Oracle Public Cloud","oracle.com","DCH","31898","Oracle Corporation","30","-","-"
"2224156024","2224157040","DCH","DE","Germany","Hessen","Frankfurt am Main","Oracle Public Cloud","oracle.com","DCH","31898","Oracle Corporation","1","-","-"
"2224914761","2224914761","RES","PE","Peru","Ayacucho","Ayacucho","Entel Peru S.A.","entel.pe","MOB","21575","Entel Peru S.A.","8","SPAM","-"
"2227110606","2227110606","RES","PE","Peru","Lima","Lima","Entel Peru S.A.","entel.pe","MOB","21575","Entel Peru S.A.","5","-","-"
"2229453928","2229453928","DCH","DE","Germany","Hessen","Frankfurt am Main","Oracle Public Cloud","oracle.com","DCH","31898","Oracle Corporation","1","-","-"
"2229861496","2229861496","PUB","CN","China","Sichuan","Chengdu","Tencent Cloud Computing (Beijing) Co. Ltd","tencent.com","DCH","45090","Shenzhen Tencent Computer Systems Company Limited","30","-","-"
"2230569236","2230569241","DCH","DE","Germany","Berlin","Berlin","InterLIR Marketplace","interlir.com","DCH","57043","Hostkey B.V.","1","-","-"
"2230581672","2230581844","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Baxet Group Inc.","baxet.com","DCH","26383","Baxet Group Inc.","1","-","-"
"2231104348","2231104348","RES","BO","Bolivia (Plurinational State of)","Cochabamba","Sipe Sipe","Comteco Ltda","supernet.com.bo","ISP","27839","Comteco Ltda","18","-","-"
"2231320609","2231320609","RES","BR","Brazil","Sao Paulo","Campinas","Vero S.A","verointernet.com.br","ISP","28667","Vero S.A","8","-","-"
"2231332900","2231332900","RES","AR","Argentina","Mendoza","San Rafael","Cable Televisora Color","ctnetonline.com.ar","ISP","52436","Cable Televisora Color","7","-","-"
"2231341033","2231341033","RES","BR","Brazil","Rio Grande do Sul","Porto Alegre","Master Net Telecom Ltda","masternetrs.com.br","ISP","53223","Master Net Telecom Ltda","22","-","Webshare"
"2231355612","2231355612","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","Surporaire SA","patagondigital.com.ar","DCH","263720","Surporaire SA","1","-","-"
"2231463966","2231463966","DCH","JP","Japan","Osaka","Osaka","Japan Network Information Center","nic.ad.jp","DCH","4730","Osaka University","1","-","-"
"2231806209","2231806210","PUB","JP","Japan","Tokyo","Tokyo","Japan Network Information Center","nic.ad.jp","DCH","17687","National University Corporation Nagoya University","30","-","-"
"2232599280","2232599301","DCH","JP","Japan","Wakayama","Kagoya","Kagoya Japan Inc.","kagoya.net","DCH","24282","Kagoya Japan Inc.","1","-","-"
"2233393407","2233393407","DCH","JP","Japan","Tokyo","Tokyo","Japan Network Information Center","nic.ad.jp","DCH","2907","Research Organization of Information and Systems National Institute of Informatics","1","-","-"
"2233677134","2233677134","PUB","JP","Japan","Niigata","Niigata","Japan Network Information Center","nic.ad.jp","DCH","2907","Research Organization of Information and Systems National Institute of Informatics","30","-","-"
"2234364595","2234364595","DCH","JP","Japan","Nagasaki","Nagasaki","Japan Network Information Center","nic.ad.jp","DCH","2907","Research Organization of Information and Systems National Institute of Informatics","1","-","-"
"2235362382","2235362406","DCH","JP","Japan","Tokyo","Tokyo","Japan Network Information Center","nic.ad.jp","DCH","2907","Research Organization of Information and Systems National Institute of Informatics","1","-","-"
"2236139843","2236140018","DCH","JP","Japan","Tokyo","Tokyo","Japan Network Information Center","nic.ad.jp","DCH","2907","Research Organization of Information and Systems National Institute of Informatics","1","-","-"
"2237923676","2237923676","DCH","JP","Japan","Fukuoka","Fukuoka","Japan Network Information Center","nic.ad.jp","DCH","18148","Fukuoka University","1","-","-"
"2238353045","2238353045","VPN","JP","Japan","Kyoto","Kyoto","Rakuten Mobile Inc.","rakuten.co.jp","MOB","138384","Rakuten Mobile Network Inc.","16","-","SoftEther VPN"
"2240497317","2240497317","PUB","JP","Japan","Tokyo","Tokyo","Japan Network Information Center","nic.ad.jp","DCH","131893","RICOH Company Ltd.","30","-","-"
"2242885904","2242886050","DCH","JP","Japan","Tokyo","Tokyo","GMO Internet Inc.","gmo.jp","DCH","2519","Arteria Networks Corporation","1","-","-"
"2244539777","2244542239","DCH","JP","Japan","Tokyo","Tokyo","Japan Network Information Center","nic.ad.jp","DCH","2518","Biglobe Inc.","1","-","-"
"2244593568","2244593568","PUB","JP","Japan","Tokyo","Tokyo","Japan Network Information Center","nic.ad.jp","DCH","2518","Biglobe Inc.","30","-","-"
"2244701974","2244701975","DCH","JP","Japan","Saitama","Saitama","Japan Network Information Center","nic.ad.jp","DCH","2518","Biglobe Inc.","1","-","-"
"2244782368","2244782368","PUB","JP","Japan","Osaka","Osaka","Japan Network Information Center","nic.ad.jp","DCH","2518","Biglobe Inc.","30","-","-"
"2244937921","2244937983","DCH","JP","Japan","Osaka","Osaka","Japan Network Information Center","nic.ad.jp","DCH","2518","Biglobe Inc.","1","-","-"
"2245111230","2245111725","DCH","JP","Japan","Saitama","Saitama","Japan Network Information Center","nic.ad.jp","DCH","2518","Biglobe Inc.","1","-","-"
"2248172601","2248172601","RES","RU","Russian Federation","Moskva","Moscow","IskraTelecom JSC","iskratelecom.net","ISP","29124","IskraTelecom JSC","3","-","-"
"2249297124","2249297124","RES","BY","Belarus","Horad Minsk","Sukharevo","Mobile Telesystems JLLC","mts.by","ISP/MOB","25106","Mobile Telesystems JLLC","22","-","-"
"2249438090","2249438090","VPN","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Global Layer B.V.","global-layer.com","DCH","49453","Global Layer B.V.","1","-","AirVPN"
"2250327610","2250327610","DCH","US","United States of America","Arizona","Phoenix","Microsoft Limited","microsoft.com","DCH","8075","Microsoft Corporation","7","SCANNER","-"
"2250860452","2250860452","RES","CA","Canada","Nova Scotia","Dartmouth","Bell Canada","bell.ca","ISP","855","Bell Canada","10","-","-"
"2252931411","2252931411","DCH","US","United States of America","Washington","Seattle","Root Networks","rootnetworks.com","DCH","16509","Amazon.com Inc.","1","-","-"
"2252948951","2252948951","DCH","US","United States of America","Washington","Seattle","Root Networks","rootnetworks.com","DCH","16509","Amazon.com Inc.","1","-","-"
"2252959171","2252959171","DCH","US","United States of America","Washington","Seattle","Root Networks","rootnetworks.com","DCH","16509","Amazon.com Inc.","1","-","-"
"2253539728","2253539735","VPN","EC","Ecuador","Pichincha","Quito","PV SL Hosted Quito","protonmail.ch","DCH","208172","Proton AG","1","-","ProtonVPN"
"2255952384","2255952639","DCH","DE","Germany","Nordrhein-Westfalen","Koeln","domainfactory GmbH","domainfactory.de","DCH","8972","Host Europe GmbH","1","-","-"
"2256149917","2256149917","PUB","US","United States of America","New Jersey","North Bergen","DigitalOcean LLC","digitalocean.com","DCH","14061","DigitalOcean LLC","30","-","-"
"2256168359","2256168416","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","DigitalOcean LLC","digitalocean.com","DCH","14061","DigitalOcean LLC","1","-","-"
"2256578560","2256579583","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Colt Technology Services Group Limited","colt.net","DCH","8220","Colt Technology Services Group Limited","1","-","-"
"2259641905","2259641925","DCH","CN","China","Guangdong","Guangzhou","Tencent Cloud Computing (Beijing) Co. Ltd","tencent.com","DCH","45090","Shenzhen Tencent Computer Systems Company Limited","1","-","-"
"2260952405","2260952405","DCH","US","United States of America","California","San Jose","Black Mesa Corporation","nat.moe","DCH","46997","Black Mesa Corporation","1","-","-"
"2260980132","2260980132","PUB","US","United States of America","Wyoming","Sheridan","CloudCone LLC","cloudcone.com","DCH","35916","Multacom Corporation","30","-","-"
"2261205870","2261205870","VPN","US","United States of America","Delaware","Wilmington","ClearDocks LLC","hostroyale.com","DCH","20473","The Constant Company LLC","12","-","-"
"2261206925","2261206925","VPN","US","United States of America","Delaware","Wilmington","ClearDocks LLC","hostroyale.com","DCH","20473","The Constant Company LLC","1","-","-"
"2261207983","2261207983","VPN","US","United States of America","Delaware","Wilmington","ClearDocks LLC","hostroyale.com","DCH","20473","The Constant Company LLC","1","-","-"
"2261209053","2261209053","VPN","US","United States of America","Delaware","Wilmington","ClearDocks LLC","hostroyale.com","DCH","20473","The Constant Company LLC","20","-","-"
"2261210099","2261210099","VPN","US","United States of America","California","Los Angeles","ClearDocks LLC","hostroyale.com","DCH","20473","The Constant Company LLC","20","-","-"
"2261211156","2261211156","VPN","US","United States of America","California","Los Angeles","ClearDocks LLC","hostroyale.com","DCH","20473","The Constant Company LLC","1","-","-"
"2261212211","2261212211","VPN","US","United States of America","California","Los Angeles","ClearDocks LLC","hostroyale.com","DCH","20473","The Constant Company LLC","1","-","-"
"2261225917","2261225955","DCH","AU","Australia","New South Wales","Sydney","DigitalOcean LLC","digitalocean.com","DCH","14061","DigitalOcean LLC","1","-","-"
"2261242378","2261242378","VPN","US","United States of America","California","Santa Clara","DigitalOcean LLC","digitalocean.com","DCH","14061","DigitalOcean LLC","2","SPAM","-"
"2261392343","2261392343","VPN","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","MOD Mission Critical","modmc.net","DCH","54103","MOD Mission Critical LLC","1","-","-"
"2261844919","2261844919","VPN","US","United States of America","California","Santa Clara","DigitalOcean LLC","digitalocean.com","DCH","14061","DigitalOcean LLC","13","-","Phiphon"
"2261862223","2261862234","DCH","US","United States of America","New Jersey","North Bergen","DigitalOcean LLC","digitalocean.com","DCH","14061","DigitalOcean LLC","1","-","-"
"2261872199","2261872199","PUB","SG","Singapore","Singapore","Singapore","DigitalOcean LLC","digitalocean.com","DCH","14061","DigitalOcean LLC","30","-","-"
"2261886507","2261886529","DCH","US","United States of America","New Jersey","Clifton","DigitalOcean LLC","digitalocean.com","DCH","14061","DigitalOcean LLC","1","-","-"
